Unnamed: 0,fecha,estacion,lluvia,Nombre,tmin,tseca,tmax,eva_tan,eva_piche,hum_rel,bri_solar,nub,vel_viento,dir_viento,pre_atmos,tsuelo_5,tsuelo_50,tsuelo_100,rad_solar,Longitud,Latitud,Altitud
552,04/05/2023,INS050101CV,0.0,SABANA_GRANDE,19.8,26.9,33.2,2.8,,81.0,,5.0,1.3,360.0,,,,,,-90.830533,14.373773,730.0
553,04/05/2023,INS060101CV,0.5,LOS_ESCLAVOS,18.0,27.3,33.8,,,77.0,,5.0,8.7,360.0,,,,,,-90.2783,14.2528,737.0
554,04/05/2023,INS070101CV,0.2,EL_TABLON,7.0,18.6,23.4,4.7,,71.0,10.0,4.0,3.0,90.0,,,,19.3,,-91.1819444,14.7902778,2397.0
555,04/05/2023,INS071301CV,0.0,EL_CAPITAN,15.0,21.2,27.4,,,80.0,,3.0,8.7,180.0,,,,,,-91.140524,14.644497,1562.0
556,04/05/2023,INS071901CV,0.0,SANTIAGO_ATITLAN,15.0,21.1,27.4,3.2,,82.0,,3.0,13.7,9.0,,,,,,-91.232526,14.630858,1569.0
557,04/05/2023,INS080101AT,0.0,TOTONICAPAN,,,,4.9,,,,4.0,11.0,360.0,,,,,,-91.36441,14.91082,2478.0
558,04/05/2023,INS090101CV,0.0,LOS_ALTOS,9.8,18.7,25.8,5.5,,61.0,9.5,6.0,12.3,45.0,579.5,,,,,-91.50807279,14.8599015,2389.0
559,04/05/2023,INS090301CV,0.0,LABOR_OVALLE,9.2,18.8,26.2,4.2,,64.0,9.2,5.0,4.9,45.0,578.7,,,,,-91.514438,14.871334,2380.0
560,04/05/2023,INS100101CV,0.4,MAZATENANGO,22.0,28.1,39.5,,,74.0,,7.0,10.3,9.0,,,,,,-91.5027778,14.5283333,352.0
561,04/05/2023,INS110101CV,13.8,RETALHULEU_AEROPUERTO,23.0,30.2,36.0,,,60.0,,4.0,4.0,180.0,739.2,,,,,-91.69407,14.52486,205.0
562,04/05/2023,INS110701CV,0.0,CHAMPERICO_FEGUA,26.6,31.5,36.2,,,73.0,7.4,1.0,2.0,0.0,757.0,,,,,-91.91426,14.29397,5.0
563,04/05/2023,INS120101CV,0.0,SAN_MARCOS_PHC,9.2,15.0,21.0,4.2,,81.0,7.1,3.0,0.0,0.0,,,,,,-91.82333,14.96715,2420.0
564,04/05/2023,INS121601CV,0.8,CATARINA,24.2,28.5,38.0,,,80.0,,4.0,7.3,360.0,,,,,,-92.074858,14.856361,233.0
565,04/05/2023,INS121701CV,1.0,TECUN_UMAN,23.0,31.2,38.8,6.7,,61.0,7.6,4.0,7.4,360.0,,,,,,-92.128059,14.70195,29.0
566,04/05/2023,INS122101AT,0.0,LA_REFORMA,,,,,,,,6.0,3.7,9.0,,,,,,-91.8167,14.8,1133.0
567,04/05/2023,INS122301AT,0.0,IXCHIGUAN,,,,,,,,4.0,4.7,90.0,,,,,,-91.9395,15.16483,3336.0
568,04/05/2023,INS130101CV,0.0,HUEHUETENANGO,11.8,21.4,28.2,7.9,,55.0,9.9,6.0,11.1,90.0,612.1,,,,1.3,-91.502403,15.31828,1870.0
569,04/05/2023,INS130601CV,0.0,SAN_PEDRO_NECTA,13.5,24.3,31.6,,5.0,68.0,,3.0,4.3,0.0,,,,,,-91.76244,15.49459,1641.0
570,04/05/2023,INS131501CV,0.0,TODOS_SANTOS,5.4,16.4,24.0,,2.0,,,2.0,11.0,270.0,,,,,,-91.6003111,15.5080222,2480.0
571,04/05/2023,INS141301CV,0.0,NEBAJ,10.2,20.3,27.4,,,70.0,,5.0,6.7,360.0,,,,,,-91.142084,15.399247,1906.0
572,04/05/2023,INS141601CV,0.0,SACAPULAS,17.5,26.9,34.5,,,69.0,,5.0,2.0,45.0,773.0,,,,,-91.091976,15.290621,1180.0
573,04/05/2023,INS141901CV,0.0,CHIXOY_PCH,19.8,26.7,33.8,,3.9,80.0,,6.0,6.0,225.0,,,,,,-90.661261,15.357893,680.0
574,04/05/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,6.0,,,,,,,,-90.74017,15.98888,186.0
575,04/05/2023,INS150401CV,2.7,CUBULCO,17.0,27.2,35.2,,,,,4.0,3.7,90.0,,,,,,-90.620582,15.109023,994.0
576,04/05/2023,INS150701CV,0.0,SAN_JERONIMO_R_H,17.2,25.8,32.9,,,83.0,9.0,3.0,19.3,90.0,,,,,,-90.252213,15.060903,1000.0
577,04/05/2023,INS160101CV,0.0,COBAN,14.0,23.1,29.2,4.8,,75.0,6.9,4.0,4.9,0.0,652.5,,,22.3,,-90.405518,15.46992,1323.0
578,04/05/2023,INS160701CV,0.0,PANZOS_PHC_ALTA_VERAPAZ,21.8,29.1,35.4,,,92.0,,6.0,4.7,180.0,,,,,,-89.64397,15.3974,33.0
579,04/05/2023,INS161201CV,0.0,SANTA_MARIA_CAHABON,23.0,29.1,35.0,,,89.0,,7.0,2.7,270.0,,,,,,-89.81227,15.608429,380.0
580,04/05/2023,INS170101CV,0.0,FLORES_AEROPUERTO,24.0,32.3,39.2,7.2,,61.0,,3.0,11.1,90.0,747.8,,,,,-89.86686,16.916093,123.0
581,04/05/2023,INS171201CV,0.0,POPTUN,21.5,28.2,32.6,,,75.0,,6.0,7.4,90.0,,,,,,-89.41043,16.32566,479.0
582,04/05/2023,INS180101CV,0.0,PUERTO_BARRIOS_PHC,24.4,28.7,33.0,3.3,,83.0,8.1,6.0,8.3,360.0,756.3,,,,,-88.584395,15.730161,2.0
583,04/05/2023,INS180201CV,0.0,LAS_VEGAS_PHC,21.0,30.2,35.0,,,78.0,,7.0,5.7,,,,,,,-88.944686,15.585416,10.0
584,04/05/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,3.0,6.7,360.0,,,,,,-88.823711,15.478211,123.0
585,04/05/2023,INS180501AT,1.6,MARISCOS,,,,,,,,6.0,2.3,225.0,,,,,,-89.07781,15.42866,16.0
586,04/05/2023,INS190201CV,0.0,LA_FRAGUA,23.2,31.9,38.1,5.6,,51.0,11.0,3.0,15.5,45.0,738.6,,,,,-89.58437,14.96553,227.0
587,04/05/2023,INS190301CV,0.0,PASABIEN,21.6,30.8,36.4,,3.0,64.0,,2.0,4.0,45.0,,,,,,-89.67925,15.030222,260.0
588,04/05/2023,INS190901CV,1.5,LA_UNION,20.0,25.9,30.0,,,75.0,,5.0,4.3,360.0,,,,,,-89.2911111,14.9633333,1000.0
589,04/05/2023,INS200501CV,2.5,CAMOTAN,20.4,29.1,35.8,,,71.0,,5.0,11.0,270.0,,,,,,-89.374614,14.821751,450.0
590,04/05/2023,INS200701CV,4.3,ESQUIPULAS,17.4,25.7,31.6,4.8,,65.0,10.3,2.0,4.8,45.0,680.8,,,,,-89.341459,14.559694,950.0
591,04/05/2023,INS210101CV,0.0,POTRERO_CARRILLO,10.6,19.3,27.0,,,73.0,,5.0,10.3,9.0,,,,,,-89.933667,14.74996,1760.0
592,04/05/2023,INS220501CV,0.0,ASUNCION_MITA,21.8,31.8,39.8,5.0,,56.0,,1.0,9.0,360.0,,,,,,-89.705892,14.335447,478.0
593,04/05/2023,INS221401CV,3.0,MONTUFAR,22.6,30.8,35.2,6.1,,72.0,8.7,7.0,4.9,9.0,,,,,,-90.15446,13.80853,29.0
594,04/05/2023,INS221701CV,0.0,QUEZADA,18.6,25.9,33.2,,,,,4.0,3.7,360.0,,,,,,-90.036177,14.232852,980.0
595,04/06/2023,INS-140301,0.0,CHINIQUE,,,,,,,,5.0,2.0,0.0,,,,,,,,
596,04/06/2023,INS010101CV,1.1,INSIVUMEH,19.0,23.3,29.0,,,74.0,8.3,6.0,3.7,180.0,,,24.2,24.4,,-90.532679,14.587267,1502.0
597,04/06/2023,INS010102CV,0.7,LA_AURORA,18.8,23.6,29.5,,,74.0,,8.0,17.3,225.0,637.3,,,,,-90.52773,14.58619,1491.0
598,04/06/2023,INS010301AT,2.0,SAN_JOSE_PINULA,,,,,,,,5.0,7.3,360.0,,,,,,-90.39191,14.52392,1744.0
599,04/06/2023,INS010701AT,22.7,SAN_PEDRO_AYAMPUC,,,,,,,,5.0,3.0,90.0,,,,,,-90.4500096,14.7834166,1269.0
600,04/06/2023,INS010801AT,2.6,LO_DE_COY,,,,,,,,7.0,11.3,270.0,,,,,,-90.59922,14.62109,1686.0
601,04/06/2023,INS011401AT,0.0,AMATITLAN,,,,1.5,,,,5.0,20.3,45.0,,,,,,-90.63039,14.46785,1205.0
602,04/06/2023,INS020301CV,0.0,LOS_ALBORES,18.0,24.5,31.0,,,,,4.0,0.0,0.0,,,,,,-89.949167,15.0525,1391.0
603,04/06/2023,INS020302CV,0.0,SAN_AGUSTIN_ACASAGUASTLAN,23.0,30.7,37.3,,,,,1.0,4.3,0.0,,,,,,-89.9738746,14.9502817,371.0
604,04/06/2023,INS030101AT,0.1,ANTIGUA_GUATEMALA,,,,,,,,8.0,11.3,180.0,,,,,,-90.7383,14.53974,1539.0
605,04/06/2023,INS030801CV,19.0,SUIZA_CONTENTA,12.0,19.9,26.0,,,77.0,,5.0,1.0,360.0,,,,,,-90.659128,14.618572,2105.0
606,04/06/2023,INS040101CV,0.0,ALAMEDA_ICTA,15.2,20.9,26.0,5.1,,83.0,6.5,5.0,3.0,360.0,,,,,,-90.803967,14.637936,1750.0
607,04/06/2023,INS040301CV,0.0,SAN_MARTIN_JILOTEPEQUE,14.0,22.3,28.2,,3.0,,,8.0,3.0,270.0,,,,,,-90.792558,14.777474,1800.0
608,04/06/2023,INS040801AT,0.0,SANTA_MARGARITA,,,,,,,,5.0,2.0,90.0,,,,,,-91.01144,14.50575,1137.0
609,04/06/2023,INS041001CV,0.0,SANTA_CRUZ_BALANYA,12.0,19.5,25.4,,,94.0,,6.0,4.3,0.0,,,,,,-90.918504,14.683227,2080.0
610,04/06/2023,INS050101AT,45.4,CONCEPCION,,,,,,,,8.0,7.0,225.0,,,,,,-90.78758,14.32352,421.0
611,04/06/2023,INS050101CV,0.2,SABANA_GRANDE,20.8,24.6,32.2,3.3,,92.0,,7.0,1.3,315.0,,,,,,-90.830533,14.373773,730.0
612,04/06/2023,INS060101CV,0.0,LOS_ESCLAVOS,22.6,26.9,32.6,,,86.0,,7.0,5.3,90.0,,,,,,-90.2783,14.2528,737.0
613,04/06/2023,INS070101CV,0.0,EL_TABLON,7.0,16.7,21.8,4.8,,90.0,6.5,7.0,1.7,90.0,,,19.1,19.2,,-91.1819444,14.7902778,2397.0
614,04/06/2023,INS071301CV,0.0,EL_CAPITAN,16.6,21.2,26.0,,,82.0,,6.0,5.3,180.0,,,,,,-91.140524,14.644497,1562.0
615,04/06/2023,INS071901CV,0.0,SANTIAGO_ATITLAN,16.2,21.7,27.4,4.0,,82.0,,5.0,8.3,0.0,,,,,,-91.232526,14.630858,1569.0
616,04/06/2023,INS080101AT,0.7,TOTONICAPAN,,,,2.0,,,,6.0,11.7,180.0,,,,,,-91.36441,14.91082,2478.0
617,04/06/2023,INS090101CV,17.8,LOS_ALTOS,12.6,17.4,23.4,5.7,,80.0,4.9,7.0,4.9,0.0,579.2,,,,,-91.50807279,14.8599015,2389.0
618,04/06/2023,INS090301CV,18.6,LABOR_OVALLE,11.8,17.0,23.8,7.4,,83.0,5.0,7.0,4.3,0.0,578.5,,,,,-91.514438,14.871334,2380.0
619,04/06/2023,INS090401AT,16.0,PACHUTE,,,,,,,,,,,,,,,,-91.57365,14.98341,2682.0
620,04/06/2023,INS100101CV,26.6,MAZATENANGO,22.5,27.1,34.0,,,79.0,,8.0,11.0,360.0,,,,,,-91.5027778,14.5283333,352.0
621,04/06/2023,INS110101CV,12.9,RETALHULEU_AEROPUERTO,23.8,28.1,34.0,,,80.0,,7.0,3.3,9.0,739.1,,,,,-91.69407,14.52486,205.0
622,04/06/2023,INS110701CV,37.3,CHAMPERICO_FEGUA,27.4,31.5,34.8,,,78.0,9.8,3.0,4.7,360.0,753.4,,,,,-91.91426,14.29397,5.0
623,04/06/2023,INS120101CV,0.7,SAN_MARCOS_PHC,11.4,15.6,21.4,3.1,,92.0,5.9,5.0,0.0,0.0,,,,,,-91.82333,14.96715,2420.0
624,04/06/2023,INS121601CV,59.7,CATARINA,24.0,27.9,33.8,,,84.0,,4.0,3.7,135.0,,,,,,-92.074858,14.856361,233.0
625,04/06/2023,INS121701CV,21.5,TECUN_UMAN,24.0,29.1,34.8,9.9,,74.0,7.9,5.0,7.4,45.0,,,,,,-92.128059,14.70195,29.0
626,04/06/2023,INS122101AT,46.1,LA_REFORMA,,,,,,,,7.0,11.3,9.0,,,,,,-91.8167,14.8,1133.0
627,04/06/2023,INS122301AT,0.0,IXCHIGUAN,,,,,,,,6.0,4.0,9.0,,,,,,-91.9395,15.16483,3336.0
628,04/06/2023,INS130101CV,3.0,HUEHUETENANGO,16.6,21.9,31.6,6.2,,72.0,7.0,7.0,4.9,180.0,611.9,,,,1.2,-91.502403,15.31828,1870.0
629,04/06/2023,INS130601CV,0.0,SAN_PEDRO_NECTA,14.5,24.7,32.0,,4.1,82.0,,6.0,5.3,0.0,,,,,,-91.76244,15.49459,1641.0
630,04/06/2023,INS131501CV,0.0,TODOS_SANTOS,5.0,17.8,24.5,,2.0,,,5.0,11.3,270.0,,,,,,-91.6003111,15.5080222,2480.0
631,04/06/2023,INS141301CV,0.0,NEBAJ,15.0,20.9,30.2,,,84.0,,5.0,7.0,0.0,,,,,,-91.142084,15.399247,1906.0
632,04/06/2023,INS141601CV,0.0,SACAPULAS,20.5,28.2,36.5,,,75.0,,6.0,2.0,45.0,770.9,,,,,-91.091976,15.290621,1180.0
633,04/06/2023,INS141901CV,0.0,CHIXOY_PCH,21.8,28.2,35.2,,5.1,79.0,,5.0,8.4,90.0,,,,,,-90.661261,15.357893,680.0
634,04/06/2023,INS142201AT,0.0,PLAYA_GRANDE_IXCAN,,,,,,,,4.0,,,,,,,,-90.74017,15.98888,186.0
635,04/06/2023,INS150401CV,0.0,CUBULCO,18.4,25.4,35.8,,,,,4.0,3.7,270.0,,,,,,-90.620582,15.109023,994.0
636,04/06/2023,INS150701CV,0.0,SAN_JERONIMO_R_H,20.5,26.5,34.6,,,88.0,8.2,4.0,9.0,90.0,,,,,,-90.252213,15.060903,1000.0
637,04/06/2023,INS160101CV,0.0,COBAN,17.2,24.6,33.0,7.0,,70.0,8.0,5.0,3.7,0.0,651.2,,,23.2,,-90.405518,15.46992,1323.0
638,04/06/2023,INS160701CV,0.0,PANZOS_PHC_ALTA_VERAPAZ,23.6,30.3,39.2,,,88.0,,5.0,6.7,180.0,,,,,,-89.64397,15.3974,33.0
639,04/06/2023,INS161201CV,0.0,SANTA_MARIA_CAHABON,22.6,30.7,37.0,,,90.0,,5.0,4.0,180.0,,,,,,-89.81227,15.608429,380.0
640,04/06/2023,INS170101CV,0.0,FLORES_AEROPUERTO,24.0,32.2,38.4,6.5,,58.0,,0.0,9.8,270.0,746.0,,,,,-89.86686,16.916093,123.0
641,04/06/2023,INS171201CV,0.0,POPTUN,22.0,29.9,35.0,,,67.0,,3.0,4.9,270.0,,,,,,-89.41043,16.32566,479.0
642,04/06/2023,INS180101CV,0.0,PUERTO_BARRIOS_PHC,25.4,31.4,36.4,9.4,,74.0,10.0,6.0,9.7,9.0,753.5,,,,,-88.584395,15.730161,2.0
643,04/06/2023,INS180201CV,0.0,LAS_VEGAS_PHC,22.0,32.0,38.0,,,74.0,,5.0,2.0,,,,,,,-88.944686,15.585416,10.0
644,04/06/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,4.0,7.3,9.0,,,,,,-88.823711,15.478211,123.0
645,04/06/2023,INS180501AT,0.0,MARISCOS,,,,,,,,7.0,2.3,180.0,,,,,,-89.07781,15.42866,16.0
646,04/06/2023,INS190201CV,0.0,LA_FRAGUA,26.4,30.8,39.0,6.2,,67.0,8.3,6.0,4.0,90.0,736.7,,,,,-89.58437,14.96553,227.0
647,04/06/2023,INS190301CV,0.7,PASABIEN,24.2,32.2,38.0,,4.0,64.0,,4.0,2.0,0.0,,,,,,-89.67925,15.030222,260.0
648,04/06/2023,INS190901CV,0.0,LA_UNION,23.0,28.1,34.0,,,67.0,,6.0,3.3,360.0,,,,,,-89.2911111,14.9633333,1000.0
649,04/06/2023,INS200501CV,0.0,CAMOTAN,24.4,30.5,39.0,,,72.0,,6.0,9.0,360.0,,,,,,-89.374614,14.821751,450.0
650,04/06/2023,INS200701CV,0.1,ESQUIPULAS,21.0,27.9,33.0,5.8,,63.0,8.2,4.0,2.4,0.0,679.7,,,,,-89.341459,14.559694,950.0
651,04/06/2023,INS210101CV,11.0,POTRERO_CARRILLO,16.0,20.7,28.4,,,76.0,,6.0,3.7,45.0,,,,,,-89.933667,14.74996,1760.0
652,04/06/2023,INS220501CV,0.0,ASUNCION_MITA,24.0,30.7,36.4,5.6,,69.0,,4.0,9.3,9.0,,,,,,-89.705892,14.335447,478.0
653,04/06/2023,INS221401CV,0.0,MONTUFAR,25.2,30.7,34.2,5.1,,82.0,8.3,2.0,2.5,0.0,,,,,,-90.15446,13.80853,29.0
654,04/06/2023,INS221701CV,0.0,QUEZADA,20.4,24.4,30.4,,,,,7.0,4.7,360.0,,,,,,-90.036177,14.232852,980.0
655,04/07/2023,INS-140301,7.7,CHINIQUE,,,,,,,,7.0,0.0,0.0,,,,,,,,
656,04/07/2023,INS010101CV,42.5,INSIVUMEH,18.0,19.6,18.6,4.8,1.5,91.0,3.2,8.0,1.3,9.0,,,23.1,23.5,,-90.532679,14.587267,1502.0
657,04/07/2023,INS010102CV,38.6,LA_AURORA,17.4,19.5,25.4,,,93.0,,8.0,6.2,0.0,639.9,,,,,-90.52773,14.58619,1491.0
658,04/07/2023,INS010301AT,70.8,SAN_JOSE_PINULA,,,,,,,,7.0,4.3,0.0,,,,,,-90.39191,14.52392,1744.0
659,04/07/2023,INS010701AT,41.5,SAN_PEDRO_AYAMPUC,,,,,,,,8.0,3.0,90.0,,,,,,-90.4500096,14.7834166,1269.0
660,04/07/2023,INS010801AT,31.7,LO_DE_COY,,,,,,,,8.0,22.7,360.0,,,,,,-90.59922,14.62109,1686.0
661,04/07/2023,INS011401AT,12.1,AMATITLAN,,,,0.0,,,,6.0,12.0,360.0,,,,,,-90.63039,14.46785,1205.0
662,04/07/2023,INS020301CV,21.0,LOS_ALBORES,16.0,22.2,27.5,,,,,6.0,0.7,0.0,,,,,,-89.949167,15.0525,1391.0
663,04/07/2023,INS020302CV,6.5,SAN_AGUSTIN_ACASAGUASTLAN,20.4,28.2,35.6,,,,,5.0,2.3,0.0,,,,,,-89.9738746,14.9502817,371.0
664,04/07/2023,INS030101AT,15.7,ANTIGUA_GUATEMALA,,,,,,,,8.0,9.0,180.0,,,,,,-90.7383,14.53974,1539.0
665,04/07/2023,INS030801CV,13.4,SUIZA_CONTENTA,10.0,17.0,21.0,,,85.0,,8.0,1.0,90.0,,,,,,-90.659128,14.618572,2105.0
666,04/07/2023,INS040101CV,12.6,ALAMEDA_ICTA,15.6,19.9,23.8,9.0,,87.0,4.3,7.0,3.7,180.0,,,,,,-90.803967,14.637936,1750.0
667,04/07/2023,INS040301CV,5.4,SAN_MARTIN_JILOTEPEQUE,13.0,18.9,24.2,,1.7,,,8.0,3.0,270.0,,,,,,-90.792558,14.777474,1800.0
668,04/07/2023,INS040801AT,58.4,SANTA_MARGARITA,,,,,,,,7.0,3.7,90.0,,,,,,-91.01144,14.50575,1137.0
669,04/07/2023,INS041001CV,10.5,SANTA_CRUZ_BALANYA,13.0,18.3,23.4,,,96.0,,7.0,30.0,0.0,,,,,,-90.918504,14.683227,2080.0
670,04/07/2023,INS050101AT,71.5,CONCEPCION,,,,,,,,7.0,4.7,9.0,,,,,,-90.78758,14.32352,421.0
671,04/07/2023,INS050101CV,115.8,SABANA_GRANDE,20.2,25.1,30.0,4.1,,87.0,,7.0,1.3,210.0,,,,,,-90.830533,14.373773,730.0
672,04/07/2023,INS060101CV,1.6,LOS_ESCLAVOS,22.0,24.3,28.4,,,92.0,,5.0,6.0,90.0,,,,,,-90.2783,14.2528,737.0
673,04/07/2023,INS070101CV,17.9,EL_TABLON,8.8,16.5,22.0,2.3,,91.0,5.4,7.0,1.0,180.0,,,18.9,19.3,,-91.1819444,14.7902778,2397.0
674,04/07/2023,INS071301CV,25.0,EL_CAPITAN,16.0,20.2,25.0,,,85.0,,8.0,6.0,180.0,,,,,,-91.140524,14.644497,1562.0
675,04/07/2023,INS071901CV,21.0,SANTIAGO_ATITLAN,16.4,20.4,24.8,0.0,,85.0,,7.0,6.7,0.0,,,,,,-91.232526,14.630858,1569.0
676,04/07/2023,INS080101AT,13.6,TOTONICAPAN,,,,3.7,,,,8.0,8.7,180.0,,,,,,-91.36441,14.91082,2478.0
677,04/07/2023,INS090101CV,3.0,LOS_ALTOS,13.0,17.5,22.0,4.4,,82.0,3.1,7.0,3.7,0.0,580.5,,,,,-91.50807279,14.8599015,2389.0
678,04/07/2023,INS090301CV,2.5,LABOR_OVALLE,13.2,17.8,23.4,3.3,,81.0,3.0,8.0,3.1,0.0,579.5,,,,,-91.514438,14.871334,2380.0
679,04/07/2023,INS090401AT,13.0,PACHUTE,,,,,,,,,,,,,,,,-91.57365,14.98341,2682.0
680,04/07/2023,INS100101CV,26.2,MAZATENANGO,22.5,27.2,33.0,,,83.0,,8.0,11.7,360.0,,,,,,-91.5027778,14.5283333,352.0
681,04/07/2023,INS110101CV,22.7,RETALHULEU_AEROPUERTO,22.8,26.7,33.0,,,84.0,,7.0,8.6,9.0,742.2,,,,,-91.69407,14.52486,205.0
682,04/07/2023,INS110701CV,0.0,CHAMPERICO_FEGUA,25.4,30.2,34.8,,,79.0,5.8,6.0,4.7,270.0,754.6,,,,,-91.91426,14.29397,5.0
683,04/07/2023,INS120101CV,26.9,SAN_MARCOS_PHC,11.0,14.5,19.4,2.4,,92.0,1.9,3.0,0.0,0.0,,,,,,-91.82333,14.96715,2420.0
684,04/07/2023,INS121601CV,97.0,CATARINA,21.6,26.6,32.4,,,87.0,,7.0,5.7,9.0,,,,,,-92.074858,14.856361,233.0
685,04/07/2023,INS121701CV,5.8,TECUN_UMAN,23.0,28.9,33.4,3.7,,71.0,6.0,6.0,7.4,135.0,,,,,,-92.128059,14.70195,29.0
686,04/07/2023,INS122101AT,48.7,LA_REFORMA,,,,,,,,8.0,7.3,9.0,,,,,,-91.8167,14.8,1133.0
687,04/07/2023,INS122301AT,18.5,IXCHIGUAN,,,,,,,,8.0,2.0,90.0,,,,,,-91.9395,15.16483,3336.0
688,04/07/2023,INS130101CV,16.5,HUEHUETENANGO,15.6,17.5,26.0,4.5,,89.0,8.2,8.0,0.0,0.0,613.6,,,,1.3,-91.502403,15.31828,1870.0
689,04/07/2023,INS130601CV,8.7,SAN_PEDRO_NECTA,13.5,19.5,24.8,,1.6,96.0,,7.0,6.7,9.0,,,,,,-91.76244,15.49459,1641.0
690,04/07/2023,INS131501CV,16.2,TODOS_SANTOS,7.0,15.0,18.5,,0.5,,,8.0,4.3,0.0,,,,,,-91.6003111,15.5080222,2480.0
691,04/07/2023,INS141301CV,59.3,NEBAJ,14.2,18.7,24.4,,,92.0,,8.0,0.0,0.0,,,,,,-91.142084,15.399247,1906.0
692,04/07/2023,INS141601CV,8.0,SACAPULAS,19.0,23.9,31.0,,,81.0,,8.0,2.0,45.0,775.1,,,,,-91.091976,15.290621,1180.0
693,04/07/2023,INS141901CV,80.7,CHIXOY_PCH,20.8,28.6,33.6,,3.9,78.0,,5.0,8.1,205.0,,,,,,-90.661261,15.357893,680.0
694,04/07/2023,INS142201AT,15.6,PLAYA_GRANDE_IXCAN,,,,,,,,7.0,,,,,,,,-90.74017,15.98888,186.0
695,04/07/2023,INS150401CV,30.5,CUBULCO,19.4,24.3,32.4,,,,,6.0,2.0,90.0,,,,,,-90.620582,15.109023,994.0
696,04/07/2023,INS150701CV,11.3,SAN_JERONIMO_R_H,20.0,23.9,30.7,,,89.0,4.5,7.0,2.7,90.0,,,,,,-90.252213,15.060903,1000.0
697,04/07/2023,INS160101CV,70.0,COBAN,17.0,21.1,27.6,,,87.0,6.1,8.0,3.7,0.0,653.8,,,24.1,,-90.405518,15.46992,1323.0
698,04/07/2023,INS160701CV,16.4,PANZOS_PHC_ALTA_VERAPAZ,22.4,28.6,35.2,,,92.0,,6.0,9.0,180.0,,,,,,-89.64397,15.3974,33.0
699,04/07/2023,INS161201CV,16.5,SANTA_MARIA_CAHABON,23.0,28.9,34.8,,,90.0,,6.0,3.3,180.0,,,,,,-89.81227,15.608429,380.0
700,04/07/2023,INS170101CV,3.2,FLORES_AEROPUERTO,24.0,27.7,34.0,3.2,,85.0,,7.0,7.4,90.0,750.1,,,,,-89.86686,16.916093,123.0
701,04/07/2023,INS171201CV,6.2,POPTUN,22.0,27.2,30.4,,,83.0,,8.0,14.8,90.0,,,,,,-89.41043,16.32566,479.0
702,04/07/2023,INS180101CV,0.0,PUERTO_BARRIOS_PHC,26.4,29.5,32.2,6.8,,82.0,2.0,8.0,8.3,9.0,757.8,,,,,-88.584395,15.730161,2.0
703,04/07/2023,INS180201CV,0.0,LAS_VEGAS_PHC,24.0,30.0,34.0,,,81.0,,7.0,3.7,,,,,,,-88.944686,15.585416,10.0
704,04/07/2023,INS180401AT,0.0,MORALES_MET,,,,,,,,6.0,3.7,360.0,,,,,,-88.823711,15.478211,123.0
705,04/07/2023,INS180501AT,0.5,MARISCOS,,,,,,,,8.0,2.0,270.0,,,,,,-89.07781,15.42866,16.0
706,04/07/2023,INS190201CV,8.1,LA_FRAGUA,23.6,26.6,32.8,5.3,,85.0,7.2,8.0,5.7,45.0,741.3,,,,,-89.58437,14.96553,227.0
707,04/07/2023,INS190301CV,14.0,PASABIEN,22.0,28.9,34.2,,3.0,80.0,,8.0,1.3,360.0,,,,,,-89.67925,15.030222,260.0
708,04/07/2023,INS190901CV,30.5,LA_UNION,20.5,23.7,27.5,,,87.0,,7.0,5.0,9.0,,,,,,-89.2911111,14.9633333,1000.0
709,04/07/2023,INS200501CV,55.6,CAMOTAN,22.2,25.9,33.8,,,78.0,,8.0,7.0,225.0,,,,,,-89.374614,14.821751,450.0
710,04/07/2023,INS200701CV,12.3,ESQUIPULAS,19.6,22.8,28.4,4.6,,88.0,3.8,6.0,0.0,0.0,682.5,,,,,-89.341459,14.559694,950.0
711,04/07/2023,INS210101CV,14.6,POTRERO_CARRILLO,14.2,18.5,25.0,,,89.0,,7.0,1.0,9.0,,,,,,-89.933667,14.74996,1760.0
712,04/07/2023,INS220501CV,35.0,ASUNCION_MITA,22.0,26.5,33.4,7.8,,82.0,,4.0,7.3,135.0,,,,,,-89.705892,14.335447,478.0
713,04/07/2023,INS221401CV,11.2,MONTUFAR,23.0,28.7,32.8,4.8,,85.0,4.0,7.0,1.3,0.0,,,,,,-90.15446,13.80853,29.0
714,04/07/2023,INS221701CV,10.4,QUEZADA,19.4,22.9,28.8,,,,,6.0,2.0,270.0,,,,,,-90.036177,14.232852,980.0
715,05/05/2023,INS-140301,0.0,CHINIQUE,,,,,,,,0.0,0.0,0.0,,,,,,,,
716,05/05/2023,INS010101CV,0.0,INSIVUMEH,17.4,24.1,28.6,1.0,3.2,70.0,8.7,6.0,3.0,315.0,637.6,,,24.8,,-90.532679,14.587267,1502.0
717,05/05/2023,INS010102CV,0.0,LA_AURORA,18.4,24.0,30.4,,,65.0,,4.0,16.0,360.0,638.9,,,,,-90.52773,14.58619,1491.0
718,05/05/2023,INS010301AT,0.0,SAN_JOSE_PINULA,,,,,,,,3.0,15.7,180.0,,,,,,-90.39191,14.52392,1744.0
719,05/05/2023,INS010701AT,0.0,SAN_PEDRO_AYAMPUC,,,,,,,,3.0,4.7,180.0,,,,,,-90.4500096,14.7834166,1269.0
